document_id,subjectCategories,title,abstract,createDate,publicationDate,downloads_pdf_url,downloads_text_url,center,copyright,related
19650015948,PROPULSION SYSTEMS,Preliminary operation of oxide-coated brush cathodes in electron-bombardment ion thrustors,Experimental results with oxide film coated brush cathodes in electron bombardment yielding longer thrustor lifetime,2013-09-02,1965-06-01,/api/citations/19650015948/downloads/19650015948.pdf,/api/citations/19650015948/downloads/19650015948.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650015996,THERMODYNAMICS AND COMBUSTION,Extension of an analysis of peripheral wall conduction effects for laminar forced convection in thin-walled rectangular channels,Peripheral wall conduction effects for convective heat transfer in thin wall rectangular channels,2013-09-02,1965-06-01,/api/citations/19650015996/downloads/19650015996.pdf,/api/citations/19650015996/downloads/19650015996.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016448,"PHYSICS, PLASMA",Evaluation of two direct-current methods of plasma production for use in magnetic mirror experiments,Hydrogen plasma production by hot cathode and Philips ionization gauge methods,2013-09-02,1965-06-01,/api/citations/19650016448/downloads/19650016448.pdf,/api/citations/19650016448/downloads/19650016448.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016474,SPACE SCIENCES,Note on thermal properties of mars,Theory of diurnal variation of Martian surface temperature - ground and atmosphere of Mars,2013-08-02,1965-04-01,/api/citations/19650016474/downloads/19650016474.pdf,/api/citations/19650016474/downloads/19650016474.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016478,THERMODYNAMICS AND COMBUSTION,Analysis of the project fire re-entry package flow field  final technical report,Theoretical prediction of state of gas in flow field surrounding Apollo type vehicle in reentry at hypersonic speeds,2013-08-02,1964-10-08,/api/citations/19650016478/downloads/19650016478.pdf,/api/citations/19650016478/downloads/19650016478.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016481,INSTRUMENTATION AND PHOTOGRAPHY,<experimental research on techniques for determination of magnetic properties of lunar and planetary materials<  final report,Measurement of magnetic fields on moon surface using proton magnetometer from unmanned vehicle,2013-08-02,1965-03-01,/api/citations/19650016481/downloads/19650016481.pdf,/api/citations/19650016481/downloads/19650016481.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016482,SPACE RADIATION,Space radiation tests on reflecting surfaces final report,Stability of barrier layer anodized aluminum reflecting surfaces in simulated Earth-Mars charged particle radiation environment,2013-08-02,1965-06-01,/api/citations/19650016482/downloads/19650016482.pdf,/api/citations/19650016482/downloads/19650016482.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016545,COMMUNICATIONS,Mariner mars 1964 telemetry and command system,Telemetry and command system for Mariner-Mars 1964 mission,2013-08-02,1965-06-01,/api/citations/19650016545/downloads/19650016545.pdf,/api/citations/19650016545/downloads/19650016545.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016548,"MATERIALS, NONMETALLIC","Development of Dielectric Windows for Spacecraft Antennas. Final Report, 1 Jul. 1963 - 30 Jun. 1964",Dielectric window development for spacecraft antennas - reinforced plastics and ceramics,2013-08-02,1964-06-30,/api/citations/19650016548/downloads/19650016548.pdf,/api/citations/19650016548/downloads/19650016548.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016651,COMPUTERS,Research on a ferroacoustic information storage system,Mill-processed media and thin films for improving speed and data densities for ferroacoustic memory information storage unit,2013-08-02,1965-06-01,/api/citations/19650016651/downloads/19650016651.pdf,/api/citations/19650016651/downloads/19650016651.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016652,THERMODYNAMICS AND COMBUSTION,The vacuum ultraviolet radiation from n plus- and o plus- electron recombination in high- temperature air,Vacuum ultraviolet radiation from N-plus and O-plus - electron recombination in high temperature air,2013-09-02,1965-06-01,/api/citations/19650016652/downloads/19650016652.pdf,/api/citations/19650016652/downloads/19650016652.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016655,THERMODYNAMICS AND COMBUSTION,Design analysis and general characteristics of flat-plate central-fin-tube sensible-heat space radiators,Design analysis and general characteristics of flat plate central fin-tube sensible-heat space radiators under thermodynamic and fluid mechanic conditions,2013-09-02,1965-06-01,/api/citations/19650016655/downloads/19650016655.pdf,/api/citations/19650016655/downloads/19650016655.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016803,COMMUNICATIONS,"Catalog of satellite observations, number c-41",Observations of satellites by optical tracking techniques,2013-08-02,1965-05-05,/api/citations/19650016803/downloads/19650016803.pdf,/api/citations/19650016803/downloads/19650016803.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016805,MACHINE ELEMENTS AND PROCESSES,"Development of the all-welded common bulkhead monthly report, 1 - 31 jan. 1965",Manufacturing concepts for welding bulkheads from honeycomb sandwich segments for Saturn  V upper stages,2013-08-02,1965-01-01,/api/citations/19650016805/downloads/19650016805.pdf,/api/citations/19650016805/downloads/19650016805.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016807,AUXILIARY SYSTEMS,Cycle life test of secondary spacecraft cells first annual report,Life cycle test of sealed nickel-cadmium cells to determine performance characteristics and limitations,2013-08-02,1965-05-14,/api/citations/19650016807/downloads/19650016807.pdf,/api/citations/19650016807/downloads/19650016807.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016808,BIOSCIENCES,"Some relationships between blood alcohol, positional alcohol nystagmus /pan/, and postural equilibrium /ataxia/","Relationships between blood alcohol, positional alcohol nystagmus, and postural equilibrium",2013-08-02,1965-03-01,/api/citations/19650016808/downloads/19650016808.pdf,/api/citations/19650016808/downloads/19650016808.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016811,THERMODYNAMICS AND COMBUSTION,Experimental investigation of hot-gas side heat-transfer rates for a hydrogen-oxygen rocket,Hot-gas side heat-transfer rates for liquid oxygen and hydrogen propellant rocket nozzle,2013-09-02,1965-06-01,/api/citations/19650016811/downloads/19650016811.pdf,/api/citations/19650016811/downloads/19650016811.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016812,SPACE SCIENCES,Effect on meteor flight of cooling by radiation and ablation,Evaluation of meteor flight parameters taking into account surface radiation and vapor ablation,2013-09-02,1965-06-01,/api/citations/19650016812/downloads/19650016812.pdf,/api/citations/19650016812/downloads/19650016812.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650016823,GENERAL,The design of research and development policy,Computer simulation and dynamics of management planning in research and development projects,2013-08-02,1963-01-16,/api/citations/19650016823/downloads/19650016823.pdf,/api/citations/19650016823/downloads/19650016823.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650017000,PROPULSION SYSTEMS,A mixing model for rocket engine combustion,"Model for prediction of rocket engine combustion with performance parameters of gas phase turbulent diffusion, and mixing of oxidizer and fuel vapors",2013-09-02,1965-06-01,/api/citations/19650017000/downloads/19650017000.pdf,/api/citations/19650017000/downloads/19650017000.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650017025,STRUCTURAL MECHANICS,The rotornet-  a high-performance hypersonic decelerator for planetary entry,Rotating net decelerator for hypersonic reentry,2013-08-02,1965-06-01,/api/citations/19650017025/downloads/19650017025.pdf,/api/citations/19650017025/downloads/19650017025.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650017029,PROPULSION SYSTEMS,Investigation of an on-off inlet shock- position control on a 16-inch ram-jet engine,On-off inlet shock positioning equipment on 16 inch ramjet engine,2013-09-02,1954-11-29,/api/citations/19650017029/downloads/19650017029.pdf,/api/citations/19650017029/downloads/19650017029.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650017032,AERODYNAMICS,A wind-tunnel investigation of the carry loads and mutual interference effects of 1/40-scale models of the x-15 and b-52 airplanes in com- bination,Wind tunnel data of X-15 and B-52 aircraft models carry loads and mutual interference,2013-09-02,1959-12-01,/api/citations/19650017032/downloads/19650017032.pdf,/api/citations/19650017032/downloads/19650017032.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650017036,AERODYNAMICS,Longitudinal aerodynamic characteristics of a 1/30-scale subsonic canard-airplane model having a wing with an aspect ratio of 3.6 at mach numbers from 0.30 to 0.98,Wind tunnel aerodynamic characteristics of subsonic nuclear powered canard aircraft model,2013-09-02,1962-06-01,/api/citations/19650017036/downloads/19650017036.pdf,/api/citations/19650017036/downloads/19650017036.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650017043,AERODYNAMICS,A parametric study of the aerodynamic charac- teristics of nose-cylinder-flare bodies at a mach number of 6.0,Longitudinal aerodynamic characteristics of nose cylinder-flare reentry bodies measured in hypersonic wind tunnel,2013-09-02,1965-06-01,/api/citations/19650017043/downloads/19650017043.pdf,/api/citations/19650017043/downloads/19650017043.txt,CDMS,GOV_PUBLIC_USE_PERMITTED,
19650017257,"PHYSICS, SOLID-STATE",Far-infrared spectra of solids,Radiation properties of solids in far infrared region of spectrum at temperatures down to 6.5 deg K,2013-08-02,1965-01-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19650017254
19650017272,THERMODYNAMICS AND COMBUSTION,Surface texture measurements of metal surfaces,Surface finish measurements made on hand-polished metals using interferometry,2013-08-02,1965-01-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19650017254
19650017275,THERMODYNAMICS AND COMBUSTION,Solar absorptance and thermal emittance of evaporated metal films with and without sur- face coatings,"Effects of evaporation rate and oxygen pressure on characteristics of silicon oxide films, and angular reflectance of metals determined by optical constants",2013-08-02,1965-01-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19650017254
19650017285,THERMODYNAMICS AND COMBUSTION,Directional solar absorptance measurements,Solar absorptance of thermal control surfaces as function of angle of incidence - spacecraft applications,2013-08-02,1965-01-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19650017254
19650017289,THERMODYNAMICS AND COMBUSTION,Low-temperature conductive losses in emittance measurements by the delay method,"Heat conductive loss along supporting wires, air conductive loss in evacuated chamber - loss corrections for hemispherical emission measurements by decay method",2013-08-02,1965-01-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19650017254
19650017294,THERMODYNAMICS AND COMBUSTION,Nuclear environmental effects on spacecraft thermal control coatings,Effect of nuclear radiation on optical properties of spacecraft thermal control coatings,2013-08-02,1965-01-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19650017254
19650017296,THERMODYNAMICS AND COMBUSTION,Ultraviolet irradiation of white spacecraft coatings in vacuum,Stability of white spacecraft coatings subjected to ultraviolet radiation in vacuum,2013-08-02,1965-01-01,,,CDMS,GOV_PUBLIC_USE_PERMITTED,19650017254
19870056424,LUNAR AND PLANETARY EXPLORATION,"Collisional evolution of rotating, non-identical particles","Hameen-Anttila's (1984) theory of self-gravitating collisional particle disks is extended to include the effects of particle spin. Equations are derived for the coupled evolution of random velocities and spins, showing that friction and surface irregularity both reduce the local velocity dispersion and transfer significant amounts of random kinetic energy to rotational energy. Results for the equilibrium ratio of rotational energy to random kinetic energy are exact not only for identical nongravitating mass points, but also if finite size, self-gravitating forces, or size distribution are included. The model is applied to the dynamics of Saturn's rings, showing that the inclusion of rotation reduces the geometrical thickness of the layer of cm-sized particles to, at most, about one-half, with large particles being less affected.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056457,GEOPHYSICS,Observations and theory of the AMPTE magnetotail barium releases,"The barium releases in the magnetotail during the Active Magnetospheric Particle Tracer Explorers (AMPTE) operation were monitored by ground-based imagers and by instruments on the Ion Release Module. After each release, the data show the formation of a structured diamagnetic cavity. The cavity grows until the dynamic pressure of the expanding ions balances the magnetic pressure on its surface. The magnetic field inside the cavity is zero. The barium ions collect on the surface of the cavity, producing a shell. Plasma irregularities form along magnetic field lines draped over the surface of the cavity. The scale size of the irregularities is nearly equal to the thickness of the shell. The evolution and structuring of the diamagnetic cavity are modeled using magnetohydrodynamics theory.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056467,GEOPHYSICS,The ionosphere as a fully adequate source of plasma for the earth's magnetosphere,"The ionospheric contribution of the polar wind and cleft ion fountain at energies less than 10 eV has been added to previously measured sources; this total ion outflow has then been used to calculate the resulting ion density in the different internal regions of the earth's magnetosphere: plasmasphere, plasma trough, plasma sheet, and magnetotail lobes. Using estimated volumes for these regions and an ion residence time characteristic of each region, it is found that the observed magnetospheric densities can be attained in all cases with no contribution from the solar wind plasma. In the case of the plasma sheet the ionospherically supplied density is more than enough to match the observations and even suggests an invisible component of low-energy plasma (less than 10 eV) which has never been observed. A detailed comparison between the calculated ionospheric source effects in the plasma sheet and those recently measured by ISEE shows excellent agreement and suggests a direct polar low-energy ion source for the plasma sheet which has remained unmeasured because of spacecraft potential effects. Although the solar wind is clearly the earth's magnetospheric energy source and energetic solar wind ions are observed in the magnetosphere, these calculations suggest the possibility that the ionospheric source alone is sufficient to supply the entire magnetospheric plasma content under all geomagnetic conditions.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056481,ATOMIC AND MOLECULAR PHYSICS,"Differential cross sections for scattering of 0.5-, 1.5-, and 5.0 keV oxygen atoms by He, N2, and O2","This paper reports measurements of absolute scattering cross sections, differential in angle, for collisions of ground-state oxygen atoms with He, N2, and O2. Data are presented for scattering of 0.5-, 1.5-, and 5.0-keV oxygen-atom projectiles in the range of laboratory frame angles between 0.06 and 5 deg. These measurements provide information relevant to calculations of the aeronomic consequences of O(+) precipitation in the earth's upper atmosphere.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056544,NUMERICAL ANALYSIS,A Taylor weak-statement algorithm for hyperbolic conservation laws,"Finite element analysis, applied to computational fluid dynamics (CFD) problem classes, presents a formal procedure for establishing the ingredients of a discrete approximation numerical solution algorithm. A classical Galerkin weak-statement formulation, formed on a Taylor series extension of the conservation law system, is developed herein that embeds a set of parameters eligible for constraint according to specification of suitable norms. The derived family of Taylor weak statements is shown to contain, as special cases, over one dozen independently derived CFD algorithms published over the past several decades for the high speed flow problem class. A theoretical analysis is completed that facilitates direct qualitative comparisons. Numerical results for definitive linear and nonlinear test problems permit direct quantitative performance comparisons.",2013-08-13,1987-05-01,,,CDMS,OTHER,
19870056564,STRUCTURAL MECHANICS,A simple and efficient shear-flexible plate bending element,"A shear-flexible triangular element formulation, which utilizes an assumed quadratic displacement potential energy approach and is numerically integrated using Gauss quadrature, is presented. The Reissner/Mindlin hypothesis of constant cross-sectional warping is directly applied to the three-dimensional elasticity theory to obtain a moderately thick-plate theory or constant shear-angle theory (CST), wherein the middle surface is no longer considered to be the reference surface and the two rotations are replaced by the two in-plane displacements as nodal variables. The resulting finite-element possesses 18 degrees of freedom (DOF). Numerical results are obtained for two different numerical integration schemes and a wide range of meshes and span-to-thickness ratios. These, when compared with available exact, series or finite-element solutions, demonstrate accuracy and rapid convergence characteristics of the present element. This is especially true in the case of thin to very thin plates, when the present element, used in conjunction with the reduced integration scheme, outperforms its counterpart, based on discrete Kirchhoff constraint theory (DKT).",2013-08-13,1987-01-01,,,CDMS,OTHER,
19870056602,SOLAR PHYSICS,Spherical harmonic analysis of steady photospheric flows,"A technique is presented in which full disk Doppler velocity measurements are analyzed using spherical harmonic functions to determine the characteristics of the spectrum of spherical harmonic modes and the nature of steady photospheric flows. Synthetic data are constructed in order to test the technique. In spite of the mode mixing due to the lack of information about the motions on the backside of the sun, solar rotation and differential rotation can be accurately measured and monitored for secular changes, and meridional circulations with small amplitudes can be measured. Furthermore, limb shift measurements can be accurately obtained, and supergranules can be fully resolved and separated from giant cells by their spatial characteristics.",2013-08-13,1987-01-01,,,CDMS,OTHER,
19870056623,METEOROLOGY AND CLIMATOLOGY,Origin of low-frequency (intraseasonal) oscillations in the tropical atmosphere. I - Basic theory,A theory for the origin of intraseasonal oscillations of the tropical atmosphere is presented. The theoretical background for and main features of the intraseasonal variability of the tropical atmosphere are discussed. The theory is validated for the 40-50 day oscillation using a simple model. The transient response of the tropical atmosphere to a local oscillating heat source and an internally forced heat source is studied. The structure and mechanism of the eastward propagation are examined. It is noted that the eastward propagation of low-frequency oscillation is the result of the interaction between convection and dynamics via the mobile wave-CISK mechanism. It is suggested that the low-frequency oscillations are an intrinisic atmospheric phenomena that exist without a dynamically interactive ocean.,2013-08-13,1987-03-15,,,CDMS,OTHER,
19870056665,ASTROPHYSICS,Carbon and nitrogen abundances in metal-poor dwarfs of the solar neighborhood,"Intermediate-resolution C, N, and Fe abundance spectra for 83 subdwarfs in the lowest metallicity range (-1.5 to -3.2), obtained with the Lick Observatory 3.1-m Shane telescope, are analyzed. The effects of subgiants and binaries on the sample are examined. The relation between (B-V) and (V-K) and effective temperature is studied. C/Fe, N/Fe, and Fe/H abundances were determined using the model-atmosphere technique of spectrum synthesis. The derived abundance values are compared with data from previous investigations. It is observed that there is good correlation between the Fe/H abundance values derived from the intermediate-resolution spectra and those based on high-resolution spectra; C/Fe abundance values are constant; and there is an upturn in the C/Fe abundance values at the very lowest metallicities.",2013-08-13,1987-05-01,,,CDMS,OTHER,
19870056703,ASTROPHYSICS,A search for X-ray emission from a nearby pulsar - PSR 1929 + 10,"Observations of the radio pulsar PSR 1929 + 10 with the Exosat observatory are reported. A 2 sigma upper limit of 0.0005 cts/s was obtained in the 0.04-2.4 keV range, which translates into a luminosity upper limit of 2 x 10 to the 29th erg/s for a power-law source with photon number index 1-3, and a luminosity upper limit of 10 to the 30th erg/s corresponding to a temperature of 190,000 K for a blackbody with radius 10 km. The implications of these upper limits for various models and their compatibility with the positive detection of this source by the Einstein Observatory are discussed.",2013-08-13,1987-05-01,,,CDMS,OTHER,
19870056799,COMMUNICATIONS AND RADAR,Roadside tree attenuation measurements at UHF for land mobile satellite systems,"Tree attenuation results at 870 MHz are described for experiments conducted in October 1985 and March 1986 in Central Maryland. These experiments employed a helicopter as a source platform and a van with receiver and data acquisition instrumentation. Tree attenuation results were obtained for the cases in which the van was stationary and in motion. The experiments were performed for the purpose of providing the designers of planned land mobile satellite systems with important elements in the determination of link parameter requirements; namely, the expected fading statistics due to roadside trees for both mobile and stationary vehicles. Single tree attenuation results gave worst case median fades as high as 15 dB although roadside tree values were noted to produce fades in excess of 20 dB for small percentages of time. The cumulative fade distributions and their relative contributions as a function of path elevation angle, right side versus left side driving, and different road types are derived from the field measurements. Upon comparing the attenuations from bare deciduous trees (March 1986) with those due to trees in full foliage (October 1985), the increase in dB attenuations were, in general, less than 25 percent for the dynamic cases, and less than 40 percent for the worst case static configuration. This result demonstrates that the dominant fading is caused by the wooded tree branches as opposed to the leaves on these branches. The tail end of the observed fade distributions was observed to follow lognormal distributions with respect to dB attenuation.",2013-08-13,1987-05-01,,,CDMS,OTHER,
19870056843,LUNAR AND PLANETARY EXPLORATION,Physical and chemical modification of the surface of Venus by windblown particles,"The results of simulations of the Venusian surface environment involving windblown grains are presented which show that significant chemical and physical changes may occur even in the slow-moving winds recorded on Venus. The edges of grains beome worn and shed comminuted debris, which collects on weathered surfaces and grains alike. The resulting transfer of material from loose grains to bedrock surfaces (and vice versa) could yield misleading results on rock composition; moreover, the generation of comminuted debris would enhance chemical reactions that could affect the composition of the atmosphere. The results are thus relevant in assessing rates of surface degradation, the evolution of small-scale surface features as seen in images returned from the Soviet Venera missions, and in the interpretation of compositional data for surface materials.",2013-08-13,1987-05-28,,,CDMS,OTHER,
19870056856,ASTROPHYSICS,Redshifts of low-X-ray luminosity clusters of galaxies,"Measurements of redshifts and velocity dispersions are presented for Abell clusters A539, A1185, and A1228, and the southern clusters S1840-623, S1904-618, S1908-566, and S2000-561. All these clusters have reported X-ray luminosities or upper limits. Finding charts for the clusters are presented, and the measured heliocentric redshifts are given along with redshifts obtained by other investigators. Comments are made about each cluster. The technique used to derive the redshifts is summarized.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056873,ASTROPHYSICS,A nonspherically symmetric model for the peculiar A star Alpha-2,"Observations show that in the optical region the peculiar A star Alpha-2 CVn has a flatter energy distribution during maximum light than during minimum light. This indicates that during maximum light a lower-temperature region, but necessarily larger surface area, than during minimum light is seen. This suggests a nonspherically symmetric star, which is oblate with respect to the magnetic axis and which is cooler at the magnetic poles than at the magnetic equator. The light variations of such nonspherically symmetric oblique rotator models have been studied. It is found that, for an oblate ellipsoid with an axial ratio of 0.92 and a temperature difference of about 1000 K between the poles and the equator, the overall variations of the optical and the ultraviolet energy distributions can be well understood.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056875,ASTROPHYSICS,A search for technetium (Tc II) in barium stars,"The authors searched without success for the lines of Tc II at 2647.02, 2610.00 and 2543.24 A in IUE spectra of the barium stars HR 5058, Omicron Vir, and Zeta Cap. The lack of Tc II implies that the observed s-process enhancements were produced more than half a million years ago and supports the suggestion that the spectral peculiarities of barium stars are probably related to the binary nature of the stars.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056887,COMPUTER PROGRAMMING AND SOFTWARE,SOR and MGR(nu) experiments on the Crystal multicomputer,This report describes distributed implementations of the red/black SOR algorithm and of the MGR(nu) multigrid algorithm on the Crystal multicomputer. Rates of convergence and observed efficiencies for both algorithms are compared.,2013-08-13,1987-04-01,,,CDMS,OTHER,
19870056912,SPACECRAFT INSTRUMENTATION,Preliminary system concepts for MODIS - A moderate resolution imaging spectrometer for EOS,"Plans are underway at NASA Goddard to develop a moderate-resolution (0.5-1.0-km) imaging spectrometer with 104 spectral bands in the range from 0.4 to 14.2 microns for use as a NASA facility aboard the Space Station Earth Observation System. Science requirements call for the system to image the earth's surface every 2 d for a period of 10 yr, using two electrooptic sensors. MODIS-T (tilt) has 64 10-nm-wide channels in the 400-1000-nm range. The system has 5-cm-diameter optics, scans + or - 45 deg, and can be pointed + or - 60 deg along track. Calculated S/N is in excess of 800:1 near 400 nm. MODIS-N (nadir) scans + or - 45 deg about nadir with 12 500-m- and 28 1000-m-resolution channels, including two polarization channels and 14 thermal-IR channels. With 20-cm-diameter optics the calculated S/N of the majority of the reflected solar bands is over 1000:1. NETD values for the thermal bands are on the order of 0.1-0.2 K at 300 K. Combined MODIS-T and MODIS-N data rates are 8.3 Mb/s in daylight and 1.5 Mb/s at night, resulting in a total of 360 Gb/d.",2013-08-13,1986-01-01,,,CDMS,OTHER,
19870056913,SPACECRAFT INSTRUMENTATION,The Earth Observing System (EOS) synthetic aperture radar (SAR),"The evolution of the Spaceborne Imaging Radar (SIR) has led to a multipolarization, multifrequency SAR with variable imaging geometry which will be ready for flight on the Space Station Earth Observing System (EOS). Nominally, this SAR will be a three-frequency (L-, C-, and X-band) system with quad polarization available for the L and C bands. It will be capable of acquiring multiincidence-angle data using electronic beam steering, and other imaging geometries by mechanically pitching, yawing, and rolling the antenna. The capabilities of the EOS SAR, particularly acquisition of cross-polarized and high-incidence-angle data, depend on the altitude of the platform on which the SAR flies and improve significantly at lower altitudes. The EOS SAR will provide a unique new data set and will play a key role in understanding the earth's global processes, alone and synergistically with other EOS instruments.",2013-08-13,1986-01-01,,,CDMS,OTHER,
19870056933,COMPUTER SYSTEMS,A survey and comparison of fault-tolerant multistage interconnection networks,"Intrinsically fault-tolerant multistage interconnection networks (MINs) are surveyed, categorizing the MINs by the amount of hardware modifications they use to provide redundancy. The diversity of such MINs and the scope of fault-tolerance techniques are examined. A hypothetical MIN with ideal engineering characteristics is defined, and the surveyed MINs are compared to this standard.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056939,ATOMIC AND MOLECULAR PHYSICS,Total and dissociative photoionization cross sections of N2 from threshold to 107 eV,"The absolute cross sections for the production of N(+) and N2(+) have been measured from the dissociative ionization threshold to 115 A. In addition, the absolute photoabsorption and photoionization cross sections are tabulated between 114 and 796 A. The ionization efficiencies are also given at several discrete wavelengths between 660 and 790 A. The production of N(+) fragment ions are discussed in terms of the doubly excited N2(+) states with binding energies in the range 24 to 44 eV.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870056940,ATOMIC AND MOLECULAR PHYSICS,Ca + HF - The anatomy of a chemical insertion reaction,"A comprehensive first-principles theoretical investigation of the gas phase reaction Ca + HF - CaF + H is reported. Ab initio potential energy calculations are first discussed, along with characteristics of the computed potential energy surface. Next, the fitting of the computed potential energy points to a suitable analytical functional form is described, and maps of the fitted potential surface are displayed. The methodology and results of a classical trajectory calculation utilizing the fitted potential surface are presented. Finally, the significance of the trajectory study results is discussed, and generalizations concerning dynamical aspects of Ca + HF scattering are drawn.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870057076,SOLID-STATE PHYSICS,Determination of a natural valence-band offset - The case of HgTe and CdTe,"A method to determine a natural valence-band offset (NVBO), i.e., the change in the valence-band maximum energy which is intrinsic to the bulk band structures of semiconductors is proposed. The HgTe-CdTe system is used as an example in which it is found that the valence-band maximum of HgTe lies 0.35 + or - 0.06 eV above that of CdTe. The NVBO of 0.35 eV is in good agreement with the X-ray photoemission spectroscopy measurement of the heterojunction offset. The procedure to determine the NVBO between semiconductors, and its implication on the heterojunction band lineup and the electronic structures of semiconductor alloys, are discussed.",2013-08-13,1987-06-15,,,CDMS,OTHER,
19870057089,ASTROPHYSICS,Mirror instability in the magnetosphere of Comet Halley,"High resolution Vega 1 and 2 magnetic measurements in the cometary magnetosphere and magnetosheath of Halley reveal the presence of fluctuations with the signature expected for the mirror instability. This instability is a mechanism by which homogeneously produced cometary ions with a large perpendicular temperature anisotropy can be concentrated into discrete linear features. Thus, the mirror instability may provide a new mechanism for the generation of cometary rays. To our knowledge the presence of this instability in the cometary plasma was not predicted.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870057102,ASTROPHYSICS,"Cosmic dust and space debris; Proceedings of the Topical Meetings and Workshop 6 of the 26th COSPAR Plenary Meeting, Toulouse, France, June 30-July 11, 1986","These proceedings encompass topics in the fields of extraterrestrial material samples, IRAS solar system and dust model results, and earth orbit debris. Attention is given to chemical fractionation during high velocity impact, particle deceleration and survival in multiple thin foil targets, and IRAS studies of asteroids, comets, cometary tails, the zodiacal background, and the three-dimensional modeling of interplanetary dust. Also discussed are the evolution of an earth orbit debris cloud, orbital debris due to future space activities, collision probabilities in geosynchronous orbits, and a bitelescopic survey of low altitude orbital debris.",2013-08-13,1986-01-01,,,CDMS,OTHER,
19870057114,ASTROPHYSICS,IRAS observations of the zodiacal background,"IRAS sky survey measurements are used to constrain a model for the interplanetary dust emission. Efforts to date, although hampered somewhat by calibration uncertainties, indicate that the cloud is inclined to the ecliptic by approximately 1.7 deg, with its line of ascending nodes at 70 deg ecliptic longitude. The data is well fit by a dust density distribution presently described in cloud symmetry plane coordinates, where the dust has a gray emissivity and an equilibrium temperature at 1 AU of 280 K.",2013-08-13,1986-01-01,,,CDMS,OTHER,
19870057116,ASTROPHYSICS,The geometry of the zodiacal dust bands,A program is in progress to use the best available IRAS data to determine the orbital parameters of the ensemble of particles which make up the zodiacal dust bands. Refinements on the early results of Gautier and Hauser include the use of a more complete set of data and improved treatment of ring profile effects due to dispersions in orbital parameters. Results to date include an analysis of the sensitivity of the observable parameters of the dust bands to changes in the orbital parameters of the particle ensemble.,2013-08-13,1986-01-01,,,CDMS,OTHER,
19870057122,ASTRONAUTICS (GENERAL),Analysis of IRAS data for orbital debris,"The Infrared Astronomical Satellite (IRAS) was launched in 1983 for the purpose of surveying the sky in a broad area of the infrared portion of the spectrum. While the primary objects of interest of IRAS were stars and nebulae, other types of space-related objects could also be observed. These include comets, asteroids, and earth orbiting objects. Theoretical analysis indicates that IRAS could observe objects with a diameter of 1-mm at a range of 100-km and objects with a diameter of 1-cm at a range of 1000-km, while current ground-based observations of particles in low earth orbit are limited to objects larger than 1-cm. Thus, these data offer a unique opportunity to ascertain the number density of particles below the present observable limit. At NASA/JSC a preliminary analysis of an IRAS data set has been performed to detect and describe this population, and the results of this study are presented.",2013-08-13,1986-01-01,,,CDMS,OTHER,
